Sales History Report Summary
item name,size,May-20,Jun-20,Jul-20,Aug-20,Sep-20,Oct-20,Nov-20,Dec-20,Jan-21,Feb-21,Mar-21,Apr-21,Sale,Pur,Adj,QoH,
TOHU SAUVIGNON BLANC 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TOKARA 750mL CABERNET SAUVIGNON,750 mL,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-1,
TOKI SUNTORY WHISKEY 750ML,750ML,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,-1,
TOKOEKA SAUV BLANC 750ML,750ML,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TOLLOY PINOT GRIGIO 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,10,
TOLOL CAB SAUV 750ML,750ML,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TOMA BLOODY MARY MIX 32ox,32OZ,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,-2,
TOMAILLO CHIANTI CLASSICO 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,4,
TOMAIOLO CHIANTI CLASSICO 2009 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TOMAIOLO CHIANTI RISERVA 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,4,
TOMAIOLO PINOT GRIGIO 1.5L,1.5L,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TOMAIOLO PINOT GRIGIO 2003V 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TOMAIOLO RISERVA CHIANTI CLASSICO 2000 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TOMASELLO BLACKBERRY WINE 500ML,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TOMASELLO BLUEBERRY WINE 500ML,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TOMASELLO CHERRY WINE 500ML,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TOMASELLO CRANBERRY WINE 500ML,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
Tomasello Pomegranate Wine 500ml,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,-1,
TOMMASI AMARONE -98 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TOMMASI PINOT GRIGO 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TOMMASI POGGIO AL TUFO MAREMMA TOUSCANN 750ML,750ML,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TOMMASI RIPASSO VALPOLICELLA 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TOMMASI VALPOLICELLA 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TOMMY BAHAMA WHITE SAND 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TOMMY GUN BLANCO 750ML,750ML,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TOMMYROTTER 750 mL GIN,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,-1,
TONEL 46 MALBEC 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,12,
TOOTERS READY TUBE SHOTS 25 OZ,25 OZ,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TOP BOX 3L CABERNET SAUVIGNON,3 L,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TOP BOX 3L CHARDONNAY,3 L,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TOP BOX 3L PINOT GRIGIO,3 L,0,0,0,0,0,0,0,0,0,0,6,2,8,0,0,-8,
TOP POPPER,EACH,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
Toppling Goliath King Sue 4pk 16oz,,0,0,0,0,0,2,0,0,1,0,0,0,3,0,0,-3,
TORADA GOLD TEQUILA 1.0 L,1.0 L,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TORADA GOLD TEQUILA 1.75 L,1.75 L,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TORELLI 2003V ORGANIC MOSCATO D-ASTI 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TORERO ANAJO TEQ 750ml,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TORRE DEL BARDO TOSCANA RED 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TORRE DI MONTE PINOT GRIGIO 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TORRE ORIA CABERNET-MERLOT 1996 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TORREBRUNA SANGIOVESE 750ML,750ML,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TORRESELLA NERO DAVOLA 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TORRESELLA PINOT GRIGIO 1.5 L,1.5 L,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TORRESELLA PINOT GRIGIO 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TORRESELLA PROSECCO 750ML,750ML,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TOTTS BRUT 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,10,
TOTTS EXTRA DRY 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TOUTON MERLOT 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TOWN BRANCH 750 mL RYE 100* WHISKEY,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TRADER VICS SPICED RUM 750ML,750ML,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TRANATULA 1.75L NA MARGARITA MIX,1.75 L,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,-2,
TRAPICHE BROQUEL CHARDONNAY 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
Trapiche Chardonnay 1.5L,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,-1,
Trapiche Chardonnay 750ml,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TRAPICHE ESTATE MALBEC 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,-4,
TRAPICHE OAK CASK MALBEC 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TRAPICHE PINOT NOIR 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TRAVIS CHERRY PIE LIQ 750ml,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TREASURE HUNT,,0,0,0,0,0,7,10,10,4,3,12,0,46,0,0,-117,
TREE OF LIFE APRICOT WINE 750ML,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TREE OF LIFE BLACK KISHMISH GRAPE WINE 750ML,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,-1,
TREE OF LIFE CHERRY WINE 750ML,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TREE OF LIFE PROMO 750ml,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TREFETHEN ESCHOL CABERNET 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TREFETHEN ESHCOL CHARDONNAY 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TREFETHEN NAPA CABERNET 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TREFETHEN RESERVE CABERNET -97 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TRES AGAVES ANEJO 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,
TRES AGAVES BLANCO 750 mL,750 mL,0,0,0,0,0,0,1,1,0,0,1,2,5,0,0,-7,
TRES AGAVES NECTER ORGANIC 750ML,750ML,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TRES AGAVES ORGANIC MARGARITA 1.0 L,1.0 L,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,20,
TRES LECHES TRIPLE CREAM LIQUEUR 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TRES PESOS SILVER 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TRES PESOS SILVER 750ML,750ML,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TREVO VINO VERDE BLANCO 750ML,750ML,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TRIBUNO DRY VERMOUTH 375 mL,375 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,
TRIBUNO DRY VERMOUTH 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,5,
TRIBUNO EXTRA DRY 1.5 L,1.5 L,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TRIBUNO SWEET 1.0 L,1.0 L,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TRIBUNO SWEET 1.5 L,1.5 L,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3,
TRIBUNO SWEET VERMOUTH 375 mL,375 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,
TRIBUNO SWEET VERMOUTH 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3,
TRIBUTE CABERNET SAUVIGNON 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,7,
TRILEKA SAUVIGNON BLANC 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TRILEKA SYRAH 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TRIMBACH   2002V GEWURTZTRAMINER 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TRIMBACH PINOT GRIS 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TRINCHERO PINOT NOIR 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TRINITAS OLD VINES ZINFANDEL 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TRIPLE 888 VODKA 750 mL,112,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,
TRIUS VIDAL ICEWINE 375 mL,375 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TRIVENTO AMADO SUR MELBEC 750ML,750ML,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TRIVENTO MALBEC 750ML,750ML,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TROEGS 12pk12oz FALL ANTHOLOGY,12 OZ,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,-6,
TROEGS MAD ELF / PK NR CASE,EACH,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TROEGS PALE ALE/,EACH,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
Troegs Perpetual 6pk 12oz cans,,0,0,0,0,0,0,1,3,0,0,0,0,4,0,0,-4,
TROEGS PERPETUAL IPA 12pk12oz CANS,12 OZ,0,0,0,0,0,0,3,5,0,2,3,0,13,0,0,-23,
TROPICS NON ALCOHLIAC 750ML,750ML,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TROY&SONS PLATINUM WSKY 750ml,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TRUCHARD 97V.RESERVE CABERNET SAUVIGNON 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TRUCHARD MERLOT 1996 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TRUCHARD SYRAH 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TRUE BEER CAN COZY  1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TRUE KINGS SOFT PACK,PACK,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,7,
TRUE MYTH CABERNET SAUVIGNON 750ML,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TRUE SOSL PARTY CUPS PARTY CUPS 1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TRUE WINE OPNER  1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TRUE WINE ROUND PLASTIC  1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TRULY 12pk12oz ICED TEA MIX PACK,12 OZ,0,0,0,0,0,0,0,0,0,9,6,9,24,0,0,-24,
TRULY 6pk 12oz BLACK CHERRY,12 OZ,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,-1,
TRULY 6pk 12oz BLUEBERRY & ACAI,12 OZ,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,-1,
TRULY 6pk 12oz WILD BERRY,12 OZ,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,-1,
TRULY 6pk12oz BLACK CHERRY,12 OZ,0,0,0,0,0,0,4,8,5,7,7,1,32,0,0,-55,
TRULY 6pk12oz GRAPEFRUIT CAN,12 OZ,0,0,0,0,0,1,3,2,0,0,0,0,6,0,0,-9,
TRULY 6pk12oz LIME,12 OZ,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,-4,
TRULY 6pk16oz LIME,16 OZ,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,-16,
TRULY 6pk16oz PINEAPPLE,16 OZ,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-4,
TRULY BERRY MIX PACK 12pk12oz,12 OZ,0,0,0,0,0,19,22,20,12,13,20,9,115,0,0,-201,
TRULY BLOOD ORANGE 6pk,6pk,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TRULY CITRUS MIX PACK 12pk12oz,12 OZ,0,0,0,0,0,11,17,0,0,0,0,0,28,0,0,-76,
Truly Extra 8% Peach Mango 6pk 16oz,,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,-4,
TRULY GRAPEFRUIT 12oz HARD SELTZER CAN,12 OZ,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,
TRULY HARD SELTZER 24pk12oz SUITCASE,12 OZ,0,0,0,0,0,7,12,15,4,7,5,4,54,0,0,-90,
TRULY LEMON 12oz HARD SELTZER CAN,12 OZ,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,
Truly Lemon Tea 24oz can,,0,0,0,0,0,0,0,0,7,3,1,1,12,0,0,-12,
TRULY LEMONADE 24oz CAN,24OZ,0,0,0,0,0,2,6,4,1,0,1,1,15,0,0,-46,
TRULY LEMONADE 24pk12oz SUITCASE,12 OZ,0,0,0,0,0,3,2,5,5,1,7,6,29,0,0,-56,
TRULY LEMONADE MIX PACK 12pk12oz,12 OZ,0,0,0,0,0,8,13,16,12,8,11,7,75,0,0,-152,
TRULY LIME 12oz HARD SELTZER CAN,12 OZ,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,
TRULY LIME 6pk12oz,12 OZ,0,0,0,0,0,0,6,27,34,26,40,37,170,0,0,-236,
Truly Mix 30pk 12oz Cans,12 OZ,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,-2,
TRULY ORANGE 12oz HARD SELTZER CAN,12 OZ,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,
TRULY PINEAPPLE 24oz CAN,24OZ,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-22,
TRULY PINEAPPLE 6pk12oz,12 OZ,0,0,0,0,0,0,0,0,1,1,2,4,8,0,0,-17,
TRULY POMEGRANATE 6pk12oz,12 OZ,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,-4,
TRULY ROSE 12oz HARD SELTZER CAN,12 OZ,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,
TRULY TROPICAL MIX PACK 12pk12oz,12 OZ,0,0,0,0,0,4,3,8,4,4,2,7,32,0,0,-72,
TRULY WATERMELON & KIWI 6pk12oz,12 OZ,0,0,0,0,0,0,0,0,0,0,2,5,7,0,0,-10,
TRULY WILD BERRY 24oz CAN,24OZ,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,-4,
TRULY WILD BERRY 6PK 16OZ CAN,,0,0,0,0,0,24,36,39,36,36,35,32,238,0,0,-263,
TRULY WILD BERRY 6pk12oz,12 OZ,0,0,0,0,0,0,1,6,6,3,3,1,20,0,0,10,
TRULY WILD BERRY SS 16OZ CAN,,0,0,0,0,0,0,0,0,0,4,2,0,6,0,0,-8,
TRUMP VODKA 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TSARINE TETE DE CUVEE 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TSINGTAO 12oz BOTTLE,12 OZ,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TSINGTAO LAGER 6pk12oz,12 OZ,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TUACA ITALION LIQUOR 750ML,750ML,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TUACA LIQUORE 70 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TUATARA CHARDONNAY 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TULLAMORE 12 YR IRISH WHISKEY 750ML,750ML,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TULLAMORE DEW 12 YR IRISH WHISKEY 750 ML,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,-2,
TULLAMORE DEW IRISH 1.0 L,1.0 L,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TULLAMORE DEW IRISH WHISKEY 1.75 L,1.75 L,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,
TULLAMORE DEW IRISH WHISKEY 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TULLAMORE DEW IRISH WHISKEY 750mL -02-,750 mL,0,0,0,0,0,0,1,1,1,1,1,0,5,0,0,-8,
TULLAMORE DEW IRISH WHISKY 50ML,50ML,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TULLAMORE DEW PHOENIX 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,
TULLAMORE IRISH WHISKEY 375ML,375ML,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TUNNEL OF ELMS 750mL CHARDONNAY,750 mL,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,-4,
TUNNEL OF ELMS 750mL MERLOT,750 mL,0,0,0,0,0,0,0,3,2,0,0,0,5,0,0,-5,
TUNNEL OF ELMS 750mL PINOT GRIGIO,750ML,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TURLEY BLACK SEARS ZINFANDEL 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TURLEY DOGTOWN ZINFANDEL 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TURLEY DUARTE ZINFANDEL 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TURLEY ESTATE PETITE SYRAH 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TURLEY ESTATE ZINFANDEL 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TURLEY HAYNE PETITE SYRAH 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TURLEY HAYNE ZINFANDEL 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TURLEY MEAD RANCH ATLAS PEAK 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TURLEY MOORE EARTHQUAKE ZINF 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TURLEY PRINGLE ZINFANDEL 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TURLEY RATTLESNAKE PETITE SY 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TURLEY TOFANELLI ZINFANDEL 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TURNING LEAF 1.5 L CABERNET SAUVIGNON,1.5 L,0,0,0,0,0,3,7,4,2,1,2,1,20,0,0,-20,
TURNING LEAF CABERNET SAUVIGNON 1.5 L,1.5 L,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TURNING LEAF CABERNET SAUVIGNON 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,27,
TURNING LEAF CHARDONNAY 1.5 L,1.5 L,0,0,0,0,0,1,0,0,4,2,1,3,11,0,0,0,
TURNING LEAF CHARDONNAY 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,9,
TURNING LEAF CRISP WHITE 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TURNING LEAF MERLOT 1.5 L,1.5 L,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,-6,
TURNING LEAF MERLOT 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,15,
TURNING LEAF PINK MOSCATO 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TURNING LEAF PINOT GRIGIO 1.5 L,1.5 L,0,0,0,0,0,1,0,0,1,3,4,2,11,0,0,-6,
TURNING LEAF PINOT GRIGIO 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,16,
TURNING LEAF PINOT NOIR 1.5 L,1.5 L,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,10,
TURNING LEAF PINOT NOIR 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TURNING LEAF RED MOSCATO 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TURNING LEAF SWEET WHITE 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TURNING LEAF WHITE ZINFANDEL 1.5L,1.5L,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TURTLE BAY 750mL SAUVIGNON BLANC,750 mL,0,0,0,0,0,0,2,0,0,0,0,1,3,0,0,-5,
TUSCAN SUN PINOT GRIGIO 750ML,750ML,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TUTIDI BRACHETTO RED WINE 1l,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TVKU ASIAN CITRUS LIQ 750ml,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TWENTY GRAND APPLE COGNAC 375 ML,224,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TWENTY GRAND GOLD COGNAC,223,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TWENTY GRAND GOLD COGNAC 375 ML,224,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TWENTY GRAND MARASCHINO COGNAC 375 ML,224,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TWENTY GRAND VODKA PEACH INFUSED COGNAC 200ML,225,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,
TWENTY ROWS CABERNET 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TWIN FIN PINOT NOIR 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TWISTED CABERNET SAUVIGNON 1.5 L,1.5 L,0,0,0,0,0,3,8,2,1,1,3,0,18,0,0,-19,
Twisted Cabernet Sauvignon 750ml,,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,-6,
TWISTED CHARDONNAY 1.5 L,1.5 L,0,0,0,0,0,5,1,1,2,3,0,0,12,0,0,-22,
Twisted Chardonnay 750ml,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-1,
TWISTED HARD ICED TEA HALF & HALF 6pk12oz CANS,12 OZ,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,-8,
TWISTED HARD ICED TEA ORIGINAL 6pk12oz CANS,12 OZ,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,-15,
TWISTED MERLOT 1.5 L,1.5 L,0,0,0,0,0,1,1,1,2,0,2,1,8,0,0,-3,
TWISTED MOSCATO 1.5 L,,0,0,0,0,0,2,2,2,2,1,2,0,11,0,0,-20,
TWISTED MOSCATO 750 ML,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TWISTED OV ZINFANDEL 1.5 L,1.5 L,0,0,0,0,0,0,3,2,0,0,0,0,5,0,0,6,
TWISTED PINOT GRIGIO 1.5 L,1.5 L,0,0,0,0,0,0,0,2,0,1,0,0,3,0,0,5,
TWISTED PINOT GRIGIO 750 ML,,0,0,0,0,0,0,2,1,0,0,0,0,3,0,0,-5,
TWISTED SHOTZ ASSORTED 4 Pk,4 Pk,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TWISTED SHOTZ BUTTERY NIPPLE 100 mL,100 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TWISTED SHOTZ MIAMI VICE 100 mL,100 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TWISTED SHOTZ PORN STAR 100 mL,100 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TWISTED SHOTZ SEX ON THE BEACH 100 mL,100 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TWISTED SHOTZ WHIPPED ORANGE 100 mL,100 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TWISTED TEA 12oz BLUEBERRY BOTTLE,12 OZ,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TWISTED TEA 24oz PEACH,24 oz,0,0,0,0,0,10,18,6,10,18,14,2,78,0,0,-136,
TWISTED TEA 5L BAG IN BOX,5.0 L,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,-3,
TWISTED TEA 6pk12oz BLUEBERRY,12 OZ,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TWISTED TEA 6pk12oz LIGHT,12 OZ,0,0,0,0,0,14,20,23,18,24,2,16,117,0,0,-155,
TWISTED TEA 6pk12oz SLIGHTLY SWEET BOTTLES,12 OZ,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,-4,
Twisted Tea Black Cherry 24oz Cans,24 oz,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,-3,
TWISTED TEA FROSTED CHERRY 12oz BOTTLE,12 OZ,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TWISTED TEA FROSTED CHERRY 6pk12oz BOTTLES,12 OZ,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,-1,
TWISTED TEA HALF & HALF 12oz BOTTLE,12 OZ,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
TWISTED TEA HALF & HALF 12pk12oz BOTTLES,12 OZ,0,0,0,0,0,0,1,4,2,3,0,4,14,0,0,-26,
TWISTED TEA HALF & HALF 18pk12oz CANS,12 OZ,0,0,0,0,0,4,7,9,3,6,8,7,44,0,0,-57,
TWISTED TEA HALF & HALF 24oz,24 oz,0,0,0,0,0,6,8,4,15,4,9,11,57,0,0,-55,
